,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13,turn 14,turn 15,turn 16,turn 17,turn 18,turn 19,turn 20,turn 21,turn 22,turn 23
game: 21,0.3333333333333333,0.16666666666666666,0.14285714285714285,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,,,,,,,,,,,,,,,,,
game: 22,1.0,0.3333333333333333,0.2,0.16666666666666666,0.125,0.1,0.1,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,,,,,,,,
game: 23,0.3333333333333333,0.25,0.2,0.14285714285714285,0.14285714285714285,0.1111111111111111,0.1,,,,,,,,,,,,,,,,,
game: 24,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.14285714285714285,0.14285714285714285,0.1111111111111111,0.1111111111111111,,,,,,,,,,,,,,,
game: 25,0.25,0.14285714285714285,0.125,0.1111111111111111,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,,,,,,,,,,,,,,,,
game: 26,0.5,0.2,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,,,,,,
game: 27,0.5,0.2,0.2,0.14285714285714285,0.125,0.1,0.1,0.1,0.1,,,,,,,,,,,,,,,
game: 28,1.0,0.3333333333333333,0.3333333333333333,0.2,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,,,
game: 29,0.5,0.3333333333333333,0.2,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,,,
game: 30,1.0,0.3333333333333333,0.2,0.14285714285714285,0.125,0.1111111111111111,0.1,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,,,,,,,,,,,,,
game: 31,0.3333333333333333,0.2,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,,,,,,,,,,,,,,,
game: 32,1.0,0.3333333333333333,0.2,0.16666666666666666,0.14285714285714285,0.1111111111111111,0.1111111111111111,0.1,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,,,,,,,,,,,
game: 33,0.5,0.2,0.14285714285714285,0.125,0.125,0.1111111111111111,0.1111111111111111,0.1,0.1,0.1,,,,,,,,,,,,,,
game: 34,1.0,0.3333333333333333,0.3333333333333333,0.25,0.2,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,,,,,,,,,,,,,
game: 35,0.3333333333333333,0.2,0.25,0.2,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.1111111111111111,0.1111111111111111,,,,,,,,,,,,,,,
game: 36,1.0,0.3333333333333333,0.25,0.2,0.2,0.2,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,
game: 37,0.5,0.25,0.14285714285714285,0.125,0.1111111111111111,0.09090909090909091,0.09090909090909091,,,,,,,,,,,,,,,,,
game: 38,0.5,0.25,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,,,,,,,,,,,
game: 39,0.5,0.25,0.25,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.1111111111111111,0.09090909090909091,,,,,,,
game: 40,0.3333333333333333,0.16666666666666666,0.14285714285714285,0.125,0.125,0.1,0.1,0.09090909090909091,,,,,,,,,,,,,,,,
game: 41,0.3333333333333333,0.25,0.2,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.1,,,,,,,,,,,,,,,,,
game: 42,0.5,0.3333333333333333,0.3333333333333333,0.2,0.2,0.2,0.125,0.1111111111111111,0.1111111111111111,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,
game: 43,0.5,0.25,0.16666666666666666,0.14285714285714285,0.1111111111111111,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,,,,,,,,,,,,
game: 44,1.0,0.5,0.25,0.2,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,
game: 45,0.25,0.2,0.16666666666666666,0.125,0.1111111111111111,0.09090909090909091,,,,,,,,,,,,,,,,,,
game: 46,1.0,0.3333333333333333,0.25,0.16666666666666666,0.14285714285714285,0.1,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,,,,,,,,,,,,,
game: 47,0.5,0.2,0.25,0.25,0.16666666666666666,0.125,0.125,0.1,0.1,0.1,0.1,0.1,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,,,,,,,,
game: 48,1.0,0.5,0.25,0.16666666666666666,0.16666666666666666,0.125,0.125,0.125,0.125,0.125,,,,,,,,,,,,,,
game: 49,1.0,0.3333333333333333,0.25,0.25,0.2,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.125,,,,,,,,,,,
game: 50,1.0,0.3333333333333333,0.2,0.16666666666666666,0.125,0.1111111111111111,0.1,,,,,,,,,,,,,,,,,
game: 51,1.0,0.25,0.25,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.125,0.1111111111111111,,,,,,,,,,,,,,,
game: 52,1.0,0.5,0.25,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.125,0.1111111111111111,0.1,,,,,,,,,,,,,,
game: 53,0.3333333333333333,0.2,0.14285714285714285,0.16666666666666666,0.125,0.125,0.125,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,
game: 54,1.0,0.3333333333333333,0.2,0.2,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,
game: 55,1.0,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.125,0.1111111111111111,,,,,,,,,,
game: 56,1.0,0.5,0.3333333333333333,0.3333333333333333,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.125,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,
game: 57,1.0,0.25,0.25,0.14285714285714285,0.125,0.1111111111111111,0.1111111111111111,,,,,,,,,,,,,,,,,
game: 58,1.0,0.5,0.3333333333333333,0.25,0.25,0.16666666666666666,0.16666666666666666,0.125,0.125,0.125,,,,,,,,,,,,,,
game: 59,0.25,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.125,0.125,0.125,,,,,,,,,,
game: 60,1.0,0.5,0.3333333333333333,0.16666666666666666,0.14285714285714285,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,,
game: 61,0.3333333333333333,0.2,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,,,,
game: 62,1.0,0.3333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.125,,,,,,,,,,,,,
game: 63,0.25,0.2,0.2,0.14285714285714285,0.14285714285714285,0.125,0.125,0.125,0.125,,,,,,,,,,,,,,,
game: 64,1.0,0.25,0.2,0.125,0.1111111111111111,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,,,,,,,,,,,,,
game: 65,0.3333333333333333,0.2,0.14285714285714285,0.125,0.125,0.1111111111111111,0.1111111111111111,0.1111111111111111,,,,,,,,,,,,,,,,
game: 66,0.5,0.3333333333333333,0.5,0.5,0.25,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.125,0.125,0.1,0.1,0.1,,,,,,,,,,
game: 67,0.3333333333333333,0.2,0.16666666666666666,0.125,0.125,0.1,0.09090909090909091,0.09090909090909091,,,,,,,,,,,,,,,,
game: 68,1.0,0.3333333333333333,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.1111111111111111,0.1111111111111111,0.1,0.09090909090909091,,,,,,,,,,,,
game: 69,0.25,0.2,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,,,,,,,,,,
game: 70,1.0,0.5,0.2,0.2,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.125,,,,,,,,,,,,,
game: 71,0.5,0.25,0.2,0.2,0.16666666666666666,0.125,0.125,0.125,0.125,,,,,,,,,,,,,,,
game: 72,1.0,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.1,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,,,,,,,,,,,,,
game: 73,0.5,0.3333333333333333,0.25,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,,,,,
game: 74,1.0,0.5,0.5,0.25,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.125,0.125,0.125,0.125,0.1,0.1,0.1,0.09090909090909091,,,,,,,
game: 75,1.0,0.3333333333333333,0.2,0.14285714285714285,0.125,0.1111111111111111,0.1111111111111111,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,,,,,,,,,
game: 76,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.14285714285714285,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.1111111111111111,0.1111111111111111,0.1111111111111111,,,,,,
game: 77,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.125,0.125,0.125,0.125,,,,,,,,,,,,,,,,,
game: 78,1.0,0.5,0.25,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,,,,,,,,,
game: 79,0.3333333333333333,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.125,,,,,,,,,,,,,,,,
game: 80,1.0,0.3333333333333333,0.2,0.16666666666666666,0.125,0.125,0.125,0.125,,,,,,,,,,,,,,,,
game: 81,0.3333333333333333,0.25,0.16666666666666666,0.14285714285714285,0.1111111111111111,0.1111111111111111,,,,,,,,,,,,,,,,,,
game: 82,1.0,0.25,0.2,0.2,0.16666666666666666,0.14285714285714285,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.09090909090909091,,,,,,,,,,
game: 83,0.5,0.16666666666666666,0.125,0.1111111111111111,0.1,0.1,0.1,,,,,,,,,,,,,,,,,
game: 84,1.0,1.0,0.3333333333333333,0.2,0.2,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.125,,,,,,,,,,,,,,
game: 85,0.3333333333333333,0.25,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1111111111111111,0.1,,,,,,,,,,,,,,
game: 86,1.0,0.25,0.25,0.2,0.2,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,,,,,,
game: 87,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.14285714285714285,0.1111111111111111,0.1111111111111111,0.1,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,,,,,,,,,,,,
game: 88,0.5,0.3333333333333333,0.3333333333333333,0.2,0.2,0.2,0.2,0.14285714285714285,0.14285714285714285,0.125,0.125,,,,,,,,,,,,,
game: 89,0.5,0.2,0.2,0.2,0.16666666666666666,0.125,0.125,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,,,,,,,,,,,,
game: 90,0.5,0.3333333333333333,0.2,0.2,0.2,0.2,0.2,0.2,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,
game: 91,0.5,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.125,0.1,0.1,,,,,,,,,,,,,,,
game: 92,0.5,0.5,0.3333333333333333,0.25,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.125,0.125,,,,,,,,,,,,
game: 93,0.3333333333333333,0.25,0.2,0.2,0.25,0.125,0.125,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1,0.1,0.1,0.09090909090909091,0.09090909090909091,,,,,,,
game: 94,1.0,0.3333333333333333,0.2,0.14285714285714285,0.14285714285714285,0.125,0.1111111111111111,0.09090909090909091,0.09090909090909091,0.09090909090909091,,,,,,,,,,,,,,
game: 95,0.5,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,,,,,,,,,,,,,,,
game: 96,1.0,0.25,0.2,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,,,,
game: 97,0.5,0.2,0.14285714285714285,0.125,0.1111111111111111,0.09090909090909091,0.09090909090909091,0.09090909090909091,,,,,,,,,,,,,,,,
game: 98,1.0,0.3333333333333333,0.2,0.125,0.125,0.125,0.1111111111111111,0.1,0.09090909090909091,,,,,,,,,,,,,,,
game: 99,1.0,0.5,0.25,0.2,0.16666666666666666,0.125,0.125,0.1111111111111111,0.1111111111111111,0.1,0.1,,,,,,,,,,,,,
