,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13,turn 14,turn 15,turn 16,turn 17
game: 59,19.999999999999996,0.0,0.0,25.0,23.809523809523814,42.307692307692314,30.76923076923077,55.55555555555556,,,,,,,,,,
game: 60,0.0,0.0,0.0,14.28571428571429,11.111111111111116,19.999999999999996,29.411764705882348,46.15384615384615,45.45454545454546,33.333333333333336,61.038961038961034,42.85714285714286,57.49999999999999,50.0,51.72413793103448,,,
game: 61,19.999999999999996,0.0,18.181818181818176,18.181818181818176,0.0,28.57142857142857,27.77777777777778,25.0,55.55555555555556,,,,,,,,,
game: 62,0.0,0.0,0.0,44.61538461538461,27.77777777777778,29.411764705882348,41.379310344827594,45.945945945945944,,,,,,,,,,
game: 63,0.0,0.0,0.0,14.28571428571429,21.42857142857143,40.0,43.75,26.66666666666667,29.411764705882348,56.363636363636374,,,,,,,,
game: 64,0.0,0.0,0.0,45.45454545454546,19.999999999999996,19.999999999999996,29.411764705882348,53.333333333333336,30.76923076923077,25.0,25.0,19.999999999999996,,,,,,
game: 65,37.5,0.0,0.0,0.0,12.5,19.999999999999996,26.66666666666667,25.0,37.03703703703704,,,,,,,,,
game: 66,0.0,0.0,0.0,14.28571428571429,43.99999999999999,51.515151515151516,29.411764705882348,45.45454545454546,34.78260869565217,52.94117647058824,,,,,,,,
game: 67,0.0,0.0,18.181818181818176,16.666666666666664,0.0,56.666666666666664,26.66666666666667,28.57142857142857,33.333333333333336,52.94117647058824,,,,,,,,
game: 68,0.0,0.0,0.0,12.5,16.666666666666664,26.315789473684216,26.66666666666667,49.27536231884058,75.43859649122807,33.333333333333336,60.71428571428572,70.87378640776699,55.55555555555556,55.172413793103445,30.000000000000004,,,
game: 69,19.999999999999996,0.0,0.0,16.666666666666664,18.181818181818176,18.181818181818176,28.57142857142857,66.43835616438356,30.000000000000004,41.666666666666664,,,,,,,,
game: 70,0.0,0.0,0.0,14.28571428571429,21.42857142857143,64.1025641025641,29.411764705882348,28.57142857142857,,,,,,,,,,
game: 71,0.0,0.0,0.0,23.076923076923073,41.269841269841265,23.529411764705888,30.000000000000004,56.09756097560976,33.333333333333336,34.48275862068966,,,,,,,,
game: 72,0.0,25.0,0.0,0.0,14.28571428571429,0.0,31.25,22.22222222222222,38.23529411764706,,,,,,,,,
game: 73,19.999999999999996,12.5,0.0,14.28571428571429,11.111111111111116,18.181818181818176,27.77777777777778,,,,,,,,,,,
game: 74,0.0,0.0,12.5,19.999999999999996,0.0,27.27272727272727,27.27272727272727,65.33333333333333,27.27272727272727,68.14159292035397,42.307692307692314,30.76923076923077,47.61904761904761,25.0,,,,
game: 75,19.999999999999996,0.0,0.0,14.28571428571429,14.28571428571429,22.72727272727273,29.411764705882348,57.89473684210527,,,,,,,,,,
game: 76,0.0,0.0,0.0,14.28571428571429,9.090909090909093,16.666666666666664,30.434782608695656,59.5959595959596,35.13513513513513,62.5,63.2183908045977,47.82608695652174,30.76923076923077,55.55555555555556,,,,
game: 77,19.999999999999996,0.0,0.0,23.076923076923073,21.42857142857143,22.72727272727273,41.02564102564102,26.66666666666667,,,,,,,,,,
game: 78,0.0,0.0,0.0,0.0,15.000000000000002,48.78048780487805,25.0,30.000000000000004,37.5,30.000000000000004,19.999999999999996,50.0,69.23076923076923,19.999999999999996,19.999999999999996,,,
game: 79,33.333333333333336,0.0,0.0,12.5,14.28571428571429,21.42857142857143,30.434782608695656,57.692307692307686,,,,,,,,,,
game: 80,0.0,0.0,0.0,0.0,12.5,46.666666666666664,27.27272727272727,26.66666666666667,25.0,19.999999999999996,47.61904761904761,30.000000000000004,,,,,,
game: 81,0.0,0.0,0.0,23.076923076923073,26.923076923076927,37.5,33.333333333333336,56.09756097560976,52.94117647058824,53.65853658536586,,,,,,,,
game: 82,0.0,0.0,0.0,14.28571428571429,18.181818181818176,37.5,27.27272727272727,23.809523809523814,57.89473684210527,28.57142857142857,68.75,47.05882352941176,,,,,,
game: 83,37.5,0.0,0.0,16.666666666666664,12.5,14.28571428571429,26.66666666666667,40.74074074074075,53.125,48.57142857142858,56.363636363636374,55.35714285714286,47.61904761904761,,,,,
