,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12
game: 46,0.0,0.0,14.28571428571429,21.42857142857143,14.28571428571429,37.142857142857146,54.639175257731964,61.66666666666667,69.23076923076923,50.0,19.999999999999996,,
game: 47,18.181818181818176,36.0,46.83544303797469,20.408163265306122,30.000000000000004,16.666666666666664,16.666666666666664,25.0,23.076923076923073,30.000000000000004,,,
game: 48,0.0,0.0,13.33333333333333,0.0,19.999999999999996,16.666666666666664,36.8421052631579,51.42857142857142,50.0,72.5,,,
game: 49,12.5,0.0,9.999999999999998,28.57142857142857,50.81967213114754,36.36363636363637,63.91752577319587,33.333333333333336,51.78571428571428,,,,
game: 50,0.0,0.0,0.0,22.22222222222222,28.57142857142857,46.666666666666664,42.85714285714286,55.55555555555556,33.333333333333336,37.5,,,
game: 51,19.999999999999996,18.181818181818176,18.181818181818176,41.379310344827594,54.6875,48.88888888888889,30.76923076923077,33.333333333333336,25.0,50.0,,,
game: 52,0.0,0.0,14.28571428571429,8.333333333333337,33.333333333333336,31.25,60.0,30.434782608695656,30.000000000000004,37.5,,,
game: 53,19.999999999999996,0.0,19.999999999999996,21.42857142857143,25.0,30.000000000000004,25.0,48.275862068965516,,,,,
game: 54,0.0,0.0,0.0,12.5,14.28571428571429,28.57142857142857,16.666666666666664,27.27272727272727,54.28571428571429,,,,
game: 55,19.999999999999996,27.27272727272727,40.90909090909091,53.333333333333336,45.45454545454546,25.0,50.0,62.5,50.0,,,,
game: 56,0.0,0.0,11.111111111111116,16.666666666666664,51.06382978723405,46.15384615384615,28.57142857142857,33.333333333333336,,,,,
game: 57,19.999999999999996,21.42857142857143,27.27272727272727,52.94117647058824,29.268292682926834,22.22222222222222,25.0,42.85714285714286,52.94117647058824,,,,
game: 58,0.0,0.0,27.27272727272727,37.03703703703704,27.77777777777778,,,,,,,,
game: 59,19.999999999999996,29.411764705882348,47.36842105263158,52.63157894736843,77.37169517884914,49.152542372881356,42.85714285714286,33.333333333333336,37.5,50.0,19.999999999999996,37.5,
game: 60,0.0,0.0,14.28571428571429,42.85714285714286,25.0,60.86956521739131,76.11940298507463,75.38461538461539,37.93103448275862,37.5,19.999999999999996,,
game: 61,19.999999999999996,21.42857142857143,36.36363636363637,36.0,40.0,28.57142857142857,25.92592592592593,,,,,,
game: 62,0.0,0.0,12.5,8.333333333333337,14.28571428571429,47.61904761904761,30.000000000000004,39.13043478260869,50.0,,,,
game: 63,12.5,0.0,12.5,23.529411764705888,25.0,15.384615384615385,29.54545454545454,39.13043478260869,40.74074074074075,25.0,50.0,,
game: 64,0.0,0.0,0.0,22.22222222222222,22.22222222222222,14.28571428571429,30.76923076923077,33.333333333333336,,,,,
game: 65,0.0,0.0,14.28571428571429,11.111111111111116,29.411764705882348,21.739130434782606,45.238095238095234,40.90909090909091,42.10526315789473,19.999999999999996,,,
game: 66,0.0,0.0,0.0,12.5,23.809523809523814,44.11764705882353,45.08196721311475,46.47887323943662,27.27272727272727,40.74074074074075,,,
