,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13,turn 14,turn 15,turn 16
game: 58,0.0,0.0,0.0,0.0,14.28571428571429,35.0,43.24324324324324,38.46153846153846,44.44444444444444,,,,,,,,
game: 59,19.999999999999996,0.0,0.0,0.0,19.999999999999996,25.0,,,,,,,,,,,
game: 60,0.0,0.0,22.22222222222222,0.0,14.28571428571429,27.27272727272727,27.27272727272727,30.76923076923077,43.47826086956522,,,,,,,,
game: 61,19.999999999999996,19.999999999999996,47.36842105263158,52.63157894736843,64.55696202531645,43.99999999999999,56.666666666666664,48.93617021276596,,,,,,,,,
game: 62,0.0,0.0,0.0,14.28571428571429,13.33333333333333,33.333333333333336,38.46153846153846,,,,,,,,,,
game: 63,19.999999999999996,12.5,21.42857142857143,27.27272727272727,0.0,19.999999999999996,37.5,54.0983606557377,65.0,,,,,,,,
game: 64,0.0,0.0,0.0,14.28571428571429,25.0,33.333333333333336,50.0,63.41463414634146,50.0,50.0,50.0,,,,,,
game: 65,0.0,0.0,0.0,17.647058823529417,27.77777777777778,19.999999999999996,19.999999999999996,25.0,33.333333333333336,47.05882352941176,50.0,48.14814814814815,,,,,
game: 66,0.0,0.0,0.0,0.0,22.22222222222222,33.333333333333336,,,,,,,,,,,
game: 67,19.999999999999996,0.0,0.0,16.666666666666664,27.27272727272727,29.411764705882348,56.92307692307692,70.83333333333333,51.42857142857142,19.999999999999996,19.999999999999996,37.5,,,,,
game: 68,0.0,0.0,0.0,12.5,25.0,31.25,46.875,47.61904761904761,,,,,,,,,
game: 69,0.0,0.0,22.22222222222222,44.827586206896555,16.666666666666664,25.0,44.44444444444444,,,,,,,,,,
game: 70,0.0,0.0,0.0,18.181818181818176,28.000000000000004,27.27272727272727,33.333333333333336,50.0,19.999999999999996,,,,,,,,
game: 71,0.0,25.0,0.0,0.0,29.411764705882348,28.57142857142857,23.076923076923073,29.166666666666664,,,,,,,,,
game: 72,0.0,0.0,0.0,0.0,19.999999999999996,31.25,47.61904761904761,25.0,19.999999999999996,19.999999999999996,50.0,19.999999999999996,,,,,
game: 73,0.0,0.0,0.0,12.5,19.999999999999996,19.999999999999996,31.034482758620683,35.71428571428571,30.434782608695656,,,,,,,,
game: 74,0.0,0.0,19.999999999999996,0.0,14.28571428571429,12.5,37.5,25.0,,,,,,,,,
game: 75,0.0,0.0,0.0,11.111111111111116,14.28571428571429,12.5,,,,,,,,,,,
game: 76,0.0,0.0,0.0,0.0,14.28571428571429,44.44444444444444,60.0,70.27027027027026,50.0,19.999999999999996,19.999999999999996,,,,,,
game: 77,0.0,0.0,14.28571428571429,21.42857142857143,38.095238095238095,27.77777777777778,42.10526315789473,44.26229508196722,39.28571428571429,19.999999999999996,51.72413793103448,56.09756097560976,,,,,
game: 78,0.0,0.0,0.0,14.28571428571429,40.0,25.0,46.15384615384615,26.66666666666667,,,,,,,,,
game: 79,19.999999999999996,18.181818181818176,46.666666666666664,25.0,39.13043478260869,50.98039215686274,43.333333333333336,,,,,,,,,,
game: 80,0.0,0.0,0.0,12.5,23.076923076923073,23.076923076923073,28.57142857142857,57.89473684210527,,,,,,,,,
game: 81,19.999999999999996,0.0,0.0,0.0,14.28571428571429,15.384615384615385,27.77777777777778,30.76923076923077,30.000000000000004,51.42857142857142,,,,,,,
game: 82,0.0,0.0,19.999999999999996,19.999999999999996,11.111111111111116,14.28571428571429,22.22222222222222,29.411764705882348,25.0,50.0,,,,,,,
game: 83,0.0,0.0,0.0,11.111111111111116,25.0,,,,,,,,,,,,
game: 84,0.0,0.0,0.0,16.666666666666664,0.0,19.999999999999996,28.57142857142857,28.57142857142857,,,,,,,,,
game: 85,19.999999999999996,0.0,0.0,0.0,12.5,19.999999999999996,31.25,,,,,,,,,,
game: 86,0.0,0.0,0.0,16.666666666666664,19.999999999999996,39.28571428571429,46.15384615384615,61.165048543689316,,,,,,,,,
game: 87,19.999999999999996,19.999999999999996,0.0,0.0,21.42857142857143,11.111111111111116,33.333333333333336,38.70967741935484,61.05263157894737,52.5,42.85714285714286,48.14814814814815,,,,,
game: 88,0.0,0.0,0.0,16.666666666666664,0.0,18.181818181818176,18.181818181818176,31.25,50.0,43.47826086956522,25.0,,,,,,
game: 89,0.0,0.0,0.0,12.5,27.77777777777778,31.999999999999996,41.17647058823529,29.411764705882348,,,,,,,,,
game: 90,0.0,0.0,19.999999999999996,28.57142857142857,47.61904761904761,33.333333333333336,47.61904761904761,25.0,,,,,,,,,
game: 91,0.0,18.181818181818176,18.181818181818176,50.0,66.19718309859155,12.5,42.307692307692314,26.66666666666667,,,,,,,,,
game: 92,0.0,0.0,16.666666666666664,14.28571428571429,16.666666666666664,25.0,22.22222222222222,,,,,,,,,,
game: 93,0.0,0.0,0.0,11.111111111111116,29.411764705882348,44.44444444444444,27.27272727272727,47.61904761904761,,,,,,,,,
game: 94,0.0,0.0,0.0,16.666666666666664,22.22222222222222,36.0,25.0,42.307692307692314,57.14285714285714,50.0,19.999999999999996,,,,,,
game: 95,25.0,0.0,12.5,0.0,14.28571428571429,42.307692307692314,47.82608695652174,33.333333333333336,51.72413793103448,50.0,,,,,,,
game: 96,0.0,0.0,0.0,19.999999999999996,12.5,16.666666666666664,30.000000000000004,27.27272727272727,38.095238095238095,50.0,19.999999999999996,19.999999999999996,19.999999999999996,50.0,19.999999999999996,,
game: 97,27.27272727272727,39.13043478260869,47.36842105263158,47.36842105263158,52.63157894736843,65.51724137931035,,,,,,,,,,,
game: 98,0.0,0.0,0.0,14.28571428571429,25.0,12.5,41.93548387096774,54.761904761904766,47.5,,,,,,,,
game: 99,19.999999999999996,27.27272727272727,28.57142857142857,46.15384615384615,43.99999999999999,25.0,,,,,,,,,,,
