,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12,turn 13,turn 14,turn 15,turn 16,turn 17,turn 18,turn 19,turn 20,turn 21,turn 22,turn 23
game: 42,0.0,25.0,25.0,14.28571428571429,12.5,39.39393939393939,46.875,60.526315789473685,48.93617021276596,53.75,27.77777777777778,47.61904761904761,19.999999999999996,25.0,60.0,48.275862068965516,50.0,,,,,,,
game: 43,19.999999999999996,0.0,0.0,14.28571428571429,53.191489361702125,50.0,25.0,42.85714285714286,,,,,,,,,,,,,,,,
game: 44,0.0,0.0,0.0,50.0,25.0,16.666666666666664,43.333333333333336,31.818181818181824,56.25,57.53424657534247,72.09302325581395,25.0,,,,,,,,,,,,
game: 45,0.0,7.9999999999999964,54.0983606557377,43.47826086956522,18.181818181818176,25.0,19.999999999999996,42.307692307692314,52.63157894736843,25.0,26.66666666666667,50.0,,,,,,,,,,,,
game: 46,0.0,0.0,0.0,14.28571428571429,60.0,26.315789473684216,23.076923076923073,28.57142857142857,52.63157894736843,61.73913043478261,59.210526315789465,48.14814814814815,48.14814814814815,51.42857142857142,47.82608695652174,50.0,19.999999999999996,50.0,,,,,,
game: 47,0.0,0.0,0.0,31.57894736842105,47.36842105263158,29.411764705882348,54.54545454545454,50.0,35.0,67.27272727272727,61.34453781512605,68.0672268907563,48.14814814814815,37.5,30.000000000000004,33.333333333333336,19.999999999999996,19.999999999999996,,,,,,
game: 48,0.0,0.0,0.0,26.66666666666667,52.27272727272727,40.0,55.55555555555556,52.3076923076923,56.4516129032258,75.0,50.0,19.999999999999996,19.999999999999996,19.999999999999996,48.14814814814815,,,,,,,,,
game: 49,0.0,0.0,0.0,22.22222222222222,45.833333333333336,38.46153846153846,50.0,75.87719298245614,66.84931506849314,52.542372881355924,67.71653543307087,,,,,,,,,,,,,
game: 50,0.0,0.0,23.809523809523814,30.000000000000004,30.000000000000004,37.5,62.10526315789473,81.65548098434004,37.5,19.999999999999996,19.999999999999996,19.999999999999996,19.999999999999996,,,,,,,,,,,
game: 51,19.999999999999996,12.5,18.181818181818176,48.97959183673469,56.94444444444444,52.27272727272727,53.65853658536586,66.25,52.38095238095239,68.22429906542055,64.28571428571428,46.875,79.27461139896373,60.86956521739131,25.0,37.5,50.0,,,,,,,
game: 52,0.0,0.0,18.181818181818176,14.28571428571429,0.0,21.42857142857143,28.57142857142857,28.57142857142857,34.61538461538461,26.66666666666667,50.98039215686274,48.14814814814815,50.0,,,,,,,,,,,
game: 53,19.999999999999996,19.999999999999996,27.27272727272727,23.529411764705888,67.19999999999999,40.90909090909091,27.27272727272727,22.22222222222222,22.22222222222222,38.095238095238095,50.76923076923077,30.000000000000004,,,,,,,,,,,,
game: 54,0.0,0.0,0.0,14.28571428571429,16.666666666666664,50.0,60.56338028169015,85.3498793519476,69.23076923076923,54.0,48.275862068965516,50.0,50.0,37.5,,,,,,,,,,
game: 55,0.0,18.181818181818176,16.666666666666664,30.000000000000004,50.0,55.769230769230774,33.333333333333336,41.860465116279066,47.36842105263158,70.83333333333333,47.61904761904761,66.66666666666667,,,,,,,,,,,,
